   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22575	7152	728	7336	489	613	249	641	890	17208	76.2259
Moheshkhali	50664	23701	1170	9082	866	1064	1967	1799	3766	39649	78.2587
Coxs Bazar Sadar	71029	24412	5710	12515	2519	3003	2200	2684	4884	53043	74.6779
Ramu	41150	11465	1962	10839	2220	764	2095	1863	3958	31208	75.8396
Chakaria	74992	29118	3636	19728	2088	1742	998	3351	4349	60661	80.8900
Ukhiya	32747	14681	1135	6779	350	465	461	842	1303	24713	75.4665
Teknaf	40993	12686	1674	12187	342	551	1052	930	1982	29422	71.7732
Pekua	26712	7981	520	7554	506	265	407	1104	1511	18337	68.6471

 
