   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	108034	45408	19010	13410	1798	1505	2166	2683	4849	85980	79.5861
Dumuria	62573	25826	3380	7578	1619	2082	3307	5952	9259	49744	79.4975
Khulna Sadar	106488	45833	14987	21010	3371	1734	1795	1312	3107	90042	84.5560
Dacope	30701	15494	1041	3859	428	280	523	2759	3282	24384	79.4241
Terokhada	23581	9916	2514	2621	1047	991	742	1033	1775	18864	79.9966
Fultala	26719	9872	2513	4810	741	940	1363	1800	3163	22039	82.4844
Batiaghata	35947	14548	2010	5055	1851	557	1754	1670	3424	27445	76.3485
Paikgachha	55174	26106	1565	7457	1008	1718	1406	4701	6107	43961	79.6770
Rupsha	35905	14141	2306	4766	1193	599	1796	2241	4037	27042	75.3154
Koyra	38819	21698	1274	3369	518	639	1244	2269	3513	31011	79.8861

 
