   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32277	13761	1084	2946	189	549	1324	4076	5400	23929	74.1364
Kaharole	31995	13594	509	3038	426	360	1228	4819	6047	23974	74.9305
Fulbari	34574	15355	1316	1424	431	757	2178	4133	6311	25594	74.0267
Khanshama	34773	17034	400	3175	328	597	1298	4211	5509	27043	77.7701
Dinajpur Sadar	90763	39149	6379	8494	903	1612	5013	7288	12301	68838	75.8437
Hakimpur	18413	8653	1054	1353	258	215	1321	1016	2337	13870	75.3272
Birganj	60512	28744	1372	4719	570	1011	2506	7187	9693	46109	76.1981
Ghoraghat	24082	12082	1180	1341	559	127	1207	1546	2753	18042	74.9190
Birol	53164	25853	1315	3504	489	839	1997	5896	7893	39893	75.0376
Chirir Bandar	59382	29071	857	3864	386	771	2668	7834	10502	45451	76.5400
Parbatipur	74979	32042	3542	8663	646	1160	3839	8492	12331	58384	77.8671
Nawabganj	46317	22570	1025	3724	749	336	2473	2415	4888	33292	71.8786
Birampur	34500	15701	1297	1854	1139	659	3149	2665	5814	26464	76.7072

 
