   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	90861	31154	11376	11679	2450	1527	1565	9675	11240	69426	76.4090
Boalmari	53404	19828	4342	8200	3385	591	1269	4389	5658	42004	78.6533
Bhanga	52068	20034	4166	5110	3420	737	1170	6361	7531	40998	78.7393
Char Bhadrashion	13124	4089	1909	1523	678	575	147	1225	1372	10146	77.3087
Nagarkanda	36240	14568	3399	4484	1167	770	756	3003	3759	28147	77.6683
Sadarpur	33334	11402	3667	4109	990	580	210	3119	3329	24077	72.2296
Alphadanga	22078	8067	1916	3844	990	228	622	1626	2248	17293	78.3268
Modhukhali	42798	17211	3156	5561	1171	956	900	4330	5230	33285	77.7723
Saltha	34201	13212	3426	5015	1214	482	626	2192	2818	26167	76.5095

 
