   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19150	7676	820	1539	238	87	178	2137	2315	12675	66.1880
Bahubal	32345	14257	2620	3305	1218	371	947	2207	3154	24925	77.0598
Madhabpur	59319	27545	3707	4487	2049	908	2336	3725	6061	44757	75.4514
Lakhai	26536	10675	1759	2842	312	247	201	1893	2094	17929	67.5648
Habiganj Sadar	56503	23060	3981	7052	2227	852	2152	4710	6862	44034	77.9321
Baniachhong	53529	19936	3669	5418	1043	184	1439	2733	4172	34422	64.3053
Chunarughat	56783	24593	3677	6439	2265	719	2971	3433	6404	44097	77.6588
Nabiganj	55091	19847	2230	7251	3375	1524	2647	3062	5709	39936	72.4910

 
