   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13953	5031	1378	1756	634	645	295	1164	1459	10903	78.1409
Gowainghat	45468	12701	3462	8241	2414	696	1154	3760	4914	32428	71.3205
Jakiganj	31150	8719	3769	4213	2024	825	1271	1298	2569	22119	71.0080
Jaintapur	24718	7480	2113	5049	947	428	529	1059	1588	17605	71.2234
Balaganj	47873	14184	4586	7450	1674	1767	518	3871	4389	34050	71.1257
Golapganj	41751	13651	5680	3853	1295	975	712	3229	3941	29395	70.4055
Sylhet Sadar	78807	29395	9596	9707	1536	2140	876	4347	5223	57597	73.0861
Biani Bazar	30343	8808	3746	3451	2650	331	798	1608	2406	21392	70.5006
Kanaighat	43704	11916	4348	7531	2918	620	1849	1038	2887	30220	69.1470
Biswanath	30014	11438	3088	2751	768	800	239	2786	3025	21870	72.8660
Companiganj	25403	8758	2536	4654	730	596	101	1500	1601	18875	74.3022
South Shurma	46421	16612	4978	6811	1296	1325	660	3117	3777	34799	74.9639

 
