   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49235	17289	3244	5861	1024	323	275	3612	3887	31628	64.2389
Begumganj	92789	35649	5246	10927	2196	480	571	6284	6855	61353	66.1210
Companiganj	42613	14701	1519	6242	1777	514	338	2189	2527	27280	64.0180
Sudharam (Sadar)	107661	33402	7490	20086	2191	882	1257	6914	8171	72222	67.0828
Hatiya	57032	18865	1722	10122	713	35	888	1605	2493	33950	59.5280
Chatkhil	41097	13762	1452	4872	1088	545	132	2044	2176	23895	58.1429
Subarna Char	29594	8299	2775	4532	536	302	540	1828	2368	18812	63.5669
Sonaimuri	54182	20216	3284	4524	1479	225	227	3584	3811	33539	61.9006

 
