   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14949	6582	1788	1746	177	397	154	762	916	11606	77.6373
Kawkhali	9717	3698	553	1378	254	792	44	691	735	7410	76.2581
Rangamati Sadar	16831	6905	1308	2569	838	640	116	1046	1162	13422	79.7457
Baghaichhari	11184	5766	710	895	336	1	26	438	464	8172	73.0687
Barkal	5914	2585	376	603	195	8	50	255	305	4072	68.8536
Naniarchar	7994	3495	395	823	286	310	111	531	642	5951	74.4433
Jurachhari	3641	1987	116	366	121	12	27	133	160	2762	75.8583
Kaptai	10672	3555	693	1662	250	464	9	703	712	7336	68.7406
Rajasthali	4264	1498	87	556	200	225	94	214	308	2874	67.4015
Belaichhari	4155	1938	121	393	195	51	8	228	236	2934	70.6137

 
