   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16230	5708	1602	2251	246	1298	664	785	1449	12554	77.3506
Kawkhali	11058	3789	618	1804	379	821	159	657	816	8227	74.3986
Rangamati Sadar	19064	7226	1491	2753	1347	1364	510	831	1341	15522	81.4205
Baghaichhari	11553	5687	781	1309	491	318	31	542	573	9159	79.2781
Barkal	7020	2864	306	1116	281	105	180	271	451	5123	72.9772
Naniarchar	8831	3687	454	1045	316	654	369	537	906	7062	79.9683
Jurachhari	4181	2015	190	536	177	78	141	133	274	3270	78.2110
Kaptai	10775	3913	982	2011	293	525	97	805	902	8626	80.0557
Rajasthali	4639	1830	101	710	196	397	202	219	421	3655	78.7885
Belaichhari	4646	2026	90	712	160	223	31	234	265	3476	74.8170

 
