   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59697	22589	3740	9169	2713	3231	1703	5296	6999	48441	81.1448
Bhariab Bazar	55806	22299	2831	8677	2151	3456	916	5099	6015	45429	81.4052
Austagram	29374	10777	1976	4925	1119	1180	409	3265	3674	23651	80.5168
Kishoreganj Sadar	71396	31033	4530	9442	2484	4007	2623	4760	7383	58879	82.4682
Hossainpur	37787	14864	2304	5423	1590	2237	503	2497	3000	29418	77.8522
Nikli	26671	11206	1639	2917	1373	1415	206	3193	3399	21949	82.2954
Bazitpur	44372	20318	3525	4598	978	1659	1177	2975	4152	35230	79.3969
Pakundia	43812	18518	3087	5279	1657	2301	1741	2383	4124	34966	79.8092
Itna	32606	16424	2196	2549	599	1151	742	2776	3518	26437	81.0802
Kuliarchar	33517	13460	1315	4348	1261	2389	1321	2570	3891	26664	79.5537
Tarail	29085	13331	1972	2504	903	1525	711	1969	2680	22915	78.7863
Karimganj	53231	23173	3080	5866	1805	3131	1348	3866	5214	42269	79.4067
Mithamoin	23767	9887	1517	2426	931	793	858	1938	2796	18350	77.2079

 
