   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	112090	36141	11188	20242	4374	4889	3297	6784	10081	86915	77.5404
Chouddagram	86791	33186	4633	17752	3555	2130	904	7326	8230	69486	80.0613
Barura	86635	32017	4342	16298	3109	2914	2076	5639	7715	66395	76.6376
Laksham	55181	22530	3135	9271	781	1022	528	4690	5218	41957	76.0352
Burichong	65859	24414	5555	8457	2832	3777	2105	4634	6739	51774	78.6134
Brahmanpara	40523	15489	2587	6198	1652	1788	639	4275	4914	32628	80.5172
Homna	40126	12615	3463	8351	2158	737	370	2711	3081	30405	75.7738
Muradnagar	112597	39172	8640	19399	4330	4181	963	9037	10000	85722	76.1317
Debidwar	90604	37006	6029	14824	3448	2100	1426	7324	8750	72157	79.6400
Daudkandi	72367	23444	5322	13061	3621	1949	1219	7606	8825	56222	77.6901
Chandina	75610	28547	4331	13444	2382	1253	2624	4465	7089	57046	75.4477
Nangolkot	74560	23032	5094	13600	1595	2337	278	7228	7506	53164	71.3036
Meghna	22199	6972	1450	5523	636	471	128	2314	2442	17494	78.8054
Titash	38118	10713	3535	7980	1952	1191	464	4298	4762	30133	79.0519
Comilla Sadar South	81895	33890	4119	11571	1729	1706	1529	5278	6807	59822	73.0472
Monohargonj	48642	18671	3759	7674	1086	1280	447	4532	4979	37449	76.9890

 
