   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56743	21381	4708	11670	1714	1636	1115	2510	3625	44734	78.8362
Rayganj	68446	30251	3641	13185	2289	1406	1783	2300	4083	54855	80.1435
Tarash	44986	21633	2114	6613	1006	787	1634	1499	3133	35286	78.4377
Sirajganj Sadar	111825	41305	15239	22163	2644	1320	1695	2280	3975	86646	77.4836
Kamarkhand	28837	11905	2120	5153	844	1019	562	1057	1619	22660	78.5796
Chouhali	19173	6850	1618	4168	1067	818	313	781	1094	15615	81.4427
Ullahpara	119609	50695	8772	22257	2603	2328	2786	4142	6928	93583	78.2408
Belkuchi	68740	31279	8506	9986	1316	893	816	1488	2304	54284	78.9700
Shazadpur	111612	38638	8626	29246	4582	2213	1444	4022	5466	88771	79.5354

 
