   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	51344	23350	3560	7539	2075	1417	1560	3169	4729	42670	83.1061
Fakirhat	28842	12515	1879	4283	1548	328	334	2449	2783	23336	80.9098
Sarankhola	19943	7618	800	4041	941	219	951	641	1592	15211	76.2724
Morralganj	57749	23328	1999	5651	2593	534	2713	2985	5698	39803	68.9241
Kachua	19268	8010	1416	2319	1033	493	861	1087	1948	15219	78.9859
Mollahat	24074	10596	1373	2357	1647	196	436	1192	1628	17797	73.9262
Rampal	32328	15880	1685	2127	996	261	1296	1576	2872	23821	73.6854
Chitalmari	24217	7596	1406	4187	1503	428	516	1437	1953	17073	70.5001
Mongla	28557	13467	1917	3823	438	536	1409	1271	2680	22861	80.0539

 
