   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	45821	16033	1649	10287	1585	502	381	3421	3802	33858	73.8919
Matlab (South)	41088	13656	2359	9903	655	383	427	2616	3043	29999	73.0116
Hajiganj	59929	23404	2090	12689	1670	824	498	3679	4177	44854	74.8452
Chandpur Sadar	68535	26713	2608	13979	2098	2054	999	4586	5585	53037	77.3867
Kachua	75493	26411	3996	15245	1775	1726	1223	4981	6204	55357	73.3273
Faridganj	79914	31912	4580	13808	1730	1600	556	5840	6396	60026	75.1132
Hemchar	18577	7394	621	3343	610	404	190	1589	1779	14151	76.1748
Motlab (North)	56401	21018	2914	9174	1312	1161	270	6369	6639	42218	74.8533

 
