   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	94451	42134	8056	5628	3003	1847	1037	11453	12490	73158	77.4560
Nagarpur	64900	28364	4280	6904	1426	2652	360	4708	5068	48694	75.0293
Bhuapur	42003	15925	4151	7490	1094	2671	816	1341	2157	33488	79.7276
Ghatail	101945	43286	7153	13944	1821	3999	3526	5844	9370	79573	78.0548
Basail	38856	14786	3031	3901	2092	1941	902	2935	3837	29588	76.1478
Tangail Sadar	118856	39672	12893	19113	2310	6915	2923	9125	12048	92951	78.2047
Kalihati	85144	33226	8226	12151	1933	3910	1502	6355	7857	67303	79.0461
Modhupur	113189	52809	5729	16179	1160	3688	4383	5947	10330	89895	79.4203
Gopalpur	57863	22097	4973	9256	1365	2403	1885	3703	5588	45682	78.9486
Shakhipur	67991	31842	3926	3832	1120	1592	1822	3696	5518	47830	70.3475
Delduar	47271	18699	4109	4599	1022	1577	641	5209	5850	35856	75.8520

 
