   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	55579	21390	3039	11174	2108	751	993	3059	4052	42514	76.4929
Rayganj	64425	30706	2075	10302	2092	661	1397	2121	3518	49354	76.6069
Tarash	43205	21191	1455	5858	930	811	1248	1103	2351	32596	75.4450
Sirajganj Sadar	80223	34256	5329	15597	2500	629	1224	2161	3385	61696	76.9056
Kamarkhand	27100	11147	1166	4977	1167	411	281	872	1153	20021	73.8782
Chouhali	20663	9118	1136	3447	863	385	251	396	647	15596	75.4779
Ullahpara	120822	50896	7473	23398	3026	1721	1954	4188	6142	92656	76.6880
Belkuchi	55681	27187	4057	5314	1756	236	734	1136	1870	40420	72.5921
Shazadpur	119714	41649	6954	31844	4103	936	331	3731	4062	89548	74.8016

 
