   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	54784	21348	2384	4861	1653	407	748	2870	3618	34271	62.5566
Bhariab Bazar	49629	20383	2742	5073	1080	304	425	1718	2143	31725	63.9243
Austagram	24609	9525	1301	1735	989	25	13	1320	1333	14908	60.5795
Kishoreganj Sadar	59274	27284	2372	4328	925	877	1099	2932	4031	39817	67.1745
Hossainpur	35416	16784	1009	3068	1100	403	301	2325	2626	24990	70.5613
Nikli	24317	9575	1835	3049	1812	53	109	1640	1749	18073	74.3225
Bazitpur	41711	18954	2603	3398	1422	200	889	1773	2662	29239	70.0990
Pakundia	49872	20330	3026	3998	1340	418	841	2079	2920	32032	64.2284
Itna	30033	12798	1406	1735	749	25	372	1687	2059	18772	62.5046
Kuliarchar	33911	13542	919	3395	1045	236	630	1815	2445	21582	63.6431
Tarail	27665	12275	1024	2528	569	196	289	1566	1855	18447	66.6799
Karimganj	52606	24284	2080	5107	1911	610	823	2286	3109	37101	70.5262
Mithamoin	20576	7953	994	1504	707	12	246	919	1165	12335	59.9485

 
