   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16874	5849	830	1395	610	18	35	1655	1690	10392	61.5859
Bahubal	28885	10090	1894	2638	1228	615	291	1395	1686	18151	62.8388
Madhabpur	55088	24049	3276	4165	2739	642	1194	2928	4122	38993	70.7831
Lakhai	23639	7967	2120	3018	521	38	31	1307	1338	15002	63.4629
Habiganj Sadar	49976	20886	2925	3542	1619	442	696	2515	3211	32625	65.2813
Baniachhong	46763	16674	4319	4709	1430	67	564	1959	2523	29722	63.5588
Chunarughat	51225	21129	2285	5033	2257	218	814	2655	3469	34391	67.1371
Nabiganj	47029	13595	1021	6485	3524	1271	1057	1913	2970	28866	61.3791

 
