   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44090	17159	4165	4963	446	1532	589	6320	6909	35174	79.7777
Poba (Sadar)	69371	19089	5564	15530	946	2655	840	13400	14240	58024	83.6430
Mohanpur	41655	17169	2370	7224	689	1414	967	4315	5282	34148	81.9782
Puthiya	49024	18440	4397	6202	504	1286	362	8175	8537	39366	80.2994
Bagmara	96976	40086	6658	13972	2525	3626	3637	9664	13301	80168	82.6679
Charghat	48096	19007	3859	7086	991	1072	442	6378	6820	38835	80.7448
Boalia	94982	37705	27909	8695	643	1043	596	5140	5736	81731	86.0489
Tanore	45043	18252	2276	5233	676	2969	1447	6846	8293	37699	83.6956
Godagari	68196	21360	6193	12808	1575	1514	2514	12864	15378	58828	86.2631
Bagha	42722	14144	3836	8693	518	1576	330	6712	7042	35809	83.8186

 
