   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	13998	4990	1124	852	171	171	50	788	838	8146	58.1940
Kawkhali	9378	2954	372	1269	305	388	20	776	796	6084	64.8752
Rangamati Sadar	17240	6439	908	2188	804	547	46	1052	1098	11984	69.5128
Baghaichhari	11097	5373	474	824	426	1	30	436	466	7564	68.1626
Barkal	5380	2127	211	405	169	11	24	255	279	3202	59.5167
Naniarchar	7781	3236	326	692	276	248	58	726	784	5562	71.4818
Jurachhari	3558	1782	86	277	122	7	14	125	139	2413	67.8190
Kaptai	10843	3446	923	1542	303	163	4	676	680	7057	65.0835
Rajasthali	4442	1477	114	642	299	173	56	257	313	3018	67.9424
Belaichhari	3897	1679	88	391	231	57	1	230	231	2677	68.6939

 
