   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44812	17604	5314	5010	396	1826	583	6582	7165	37315	83.2701
Poba (Sadar)	73938	19469	6806	15388	1071	3440	948	14283	15231	61405	83.0493
Mohanpur	42826	17044	2824	7662	657	1759	993	4395	5388	35334	82.5060
Puthiya	48795	18157	5522	7040	481	1186	391	8038	8429	40815	83.6459
Bagmara	98749	41093	8283	13563	2576	3678	3621	9792	13413	82606	83.6525
Charghat	49527	18755	5656	7084	1100	1627	539	6212	6751	40973	82.7286
Boalia	102330	37884	26066	13818	883	1617	614	5593	6207	86475	84.5060
Tanore	44550	17779	2506	5181	588	2621	1420	6750	8170	36845	82.7048
Godagari	70567	22422	5157	12382	1674	1404	2622	13871	16493	59532	84.3624
Bagha	43635	14226	4585	8962	370	1171	344	6767	7111	36425	83.4766

 
