   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	67111	20973	5555	12991	2185	1806	2662	6669	9331	52841	78.7367
Jessore Sadar	143622	46897	11411	29570	5484	5091	5610	11110	16720	115173	80.1918
Sarsa	76896	26097	5281	17813	1499	1950	2210	4992	7202	59842	77.8220
Keshobpur	57566	20168	2935	13189	1331	1981	2891	4753	7644	47248	82.0762
Bagherpara	44958	17979	3088	6498	1871	2494	1424	3941	5365	37295	82.9552
Monirampur	93715	29193	4222	26828	2390	2545	6401	7510	13911	79089	84.3931
Abhaynagar	55788	16696	3674	11663	1423	1413	2219	5723	7942	42811	76.7387
Chowgachha	54469	17786	4050	10102	1577	1816	2009	5909	7918	43249	79.4011

 
