   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33551	14088	1251	4134	300	659	1720	4244	5964	26396	78.6743
Kaharole	33836	13416	544	4349	497	588	1736	5298	7034	26428	78.1062
Fulbari	35463	15539	1515	2232	514	714	3151	4132	7283	27797	78.3831
Khanshama	37855	15582	664	6147	392	759	1715	4400	6115	29659	78.3490
Dinajpur Sadar	94642	36924	6338	11847	1187	2125	7518	8367	15885	74306	78.5127
Hakimpur	19407	8512	1464	2004	272	314	1751	1092	2843	15409	79.3992
Birganj	66448	28240	1359	7607	474	1572	3429	8369	11798	51050	76.8270
Ghoraghat	25098	12247	1283	1955	623	314	1567	1734	3301	19723	78.5840
Birol	54431	23972	1526	5527	913	1154	2685	7190	9875	42967	78.9385
Chirir Bandar	62130	28264	1460	6508	440	652	3798	8334	12132	49456	79.6008
Parbatipur	80704	33523	4218	10376	897	1133	6938	8887	15825	65972	81.7456
Nawabganj	48212	21545	1424	6341	890	348	3470	2875	6345	36893	76.5224
Birampur	35621	15387	1324	2732	1236	512	4415	2644	7059	28250	79.3072

 
