   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16202	5813	1575	2307	183	1038	648	781	1429	12345	76.1943
Kawkhali	10901	3837	586	1876	344	759	132	637	769	8171	74.9564
Rangamati Sadar	18897	7222	1433	2723	1161	1138	480	822	1302	14979	79.2666
Baghaichhari	11547	5709	743	1273	433	222	31	530	561	8941	77.4314
Barkal	7004	2830	335	1091	256	84	154	266	420	5016	71.6162
Naniarchar	8755	3649	490	1043	316	615	347	533	880	6993	79.8744
Jurachhari	4168	2036	184	564	173	38	118	131	249	3244	77.8311
Kaptai	10669	3841	954	1901	278	472	75	793	868	8314	77.9267
Rajasthali	4601	1815	118	687	194	375	183	213	396	3585	77.9178
Belaichhari	4600	2005	88	717	150	214	32	228	260	3434	74.6522

 
