   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16697	5346	1416	1735	742	488	534	1508	2042	11769	70.4857
Gowainghat	47857	13491	3364	9474	2687	990	1452	4963	6415	36421	76.1038
Jakiganj	33319	9716	3995	4807	2154	1464	1733	1878	3611	25747	77.2742
Jaintapur	26124	8383	1948	5806	1045	549	729	1488	2217	19948	76.3589
Balaganj	48583	13160	4111	7267	1777	2364	1062	5424	6486	35165	72.3813
Golapganj	44326	14761	6498	3519	1514	1343	1056	4617	5673	33308	75.1433
Sylhet Sadar	83646	29009	9800	9411	1816	3361	1642	5894	7536	60933	72.8463
Biani Bazar	35769	10050	3983	3835	3125	658	1484	2469	3953	25604	71.5815
Kanaighat	46757	13004	4024	8577	2651	813	2389	1604	3993	33062	70.7103
Biswanath	30305	10576	3591	2727	850	946	636	3781	4417	23107	76.2481
Companiganj	25440	8287	1737	4740	1071	845	159	2134	2293	18973	74.5794
South Shurma	47755	15341	4974	6770	1461	1746	1192	3966	5158	35450	74.2331

 
