   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22456	6787	620	7663	341	737	264	672	936	17084	76.0777
Moheshkhali	54995	23946	1406	10389	1857	2346	2415	1927	4342	44286	80.5273
Coxs Bazar Sadar	78990	27057	6598	13526	2335	2977	2170	2893	5063	57556	72.8649
Ramu	43519	12065	1969	11815	2219	1280	2389	2143	4532	33880	77.8511
Chakaria	79264	29771	3949	20472	2546	3264	1561	3786	5347	65349	82.4447
Ukhiya	35664	15345	1910	8078	479	812	629	935	1564	28188	79.0377
Teknaf	46330	14589	2350	14165	498	868	1466	1067	2533	35003	75.5515
Pekua	30602	8847	583	8416	340	659	528	905	1433	20278	66.2636

 
