   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15010	5987	1348	2121	187	705	280	775	1055	11403	75.9694
Kawkhali	10072	3892	575	1499	296	992	67	706	773	8027	79.6962
Rangamati Sadar	17178	6693	1396	2480	772	739	205	1007	1212	13292	77.3780
Baghaichhari	11202	5714	753	1040	365	1	30	473	503	8376	74.7724
Barkal	6062	2549	352	811	200	20	72	255	327	4259	70.2573
Naniarchar	8089	3573	437	855	311	338	174	534	708	6222	76.9193
Jurachhari	3652	1911	126	418	134	6	50	134	184	2779	76.0953
Kaptai	10846	3695	762	1823	268	541	14	744	758	7847	72.3493
Rajasthali	4385	1550	127	608	239	260	118	238	356	3140	71.6078
Belaichhari	4214	2016	132	503	194	61	32	234	266	3172	75.2729

 
