   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47236	16900	1867	10904	1570	637	403	3682	4085	35963	76.1347
Matlab (South)	42665	14775	2707	9857	767	729	484	2843	3327	32162	75.3826
Hajiganj	61518	24504	2165	13069	1818	904	579	4270	4849	47309	76.9027
Chandpur Sadar	72364	28302	3101	14930	2514	2590	1169	4881	6050	57487	79.4414
Kachua	78411	27273	4131	15397	2102	1471	1376	5450	6826	57200	72.9489
Faridganj	81610	32178	4916	14336	2036	2156	644	6426	7070	62692	76.8190
Hemchar	18932	7745	645	3473	539	406	225	1563	1788	14596	77.0970
Motlab (North)	57308	22300	3441	9111	1276	1581	278	6218	6496	44205	77.1358

 
