   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46690	16463	1787	10559	1569	568	395	3523	3918	34864	74.6712
Matlab (South)	42133	14138	2537	9753	664	574	465	2728	3193	30859	73.2419
Hajiganj	60748	24020	2158	12930	1756	839	560	4043	4603	46306	76.2264
Chandpur Sadar	70255	27431	2856	14330	2336	2453	1112	4775	5887	55293	78.7033
Kachua	77258	26290	4191	15363	1886	1552	1313	5227	6540	55822	72.2540
Faridganj	80988	32169	4793	14170	1877	1886	609	6144	6753	61648	76.1199
Hemchar	18725	7628	635	3472	568	362	211	1578	1789	14454	77.1909
Motlab (North)	56929	21638	3286	9049	1209	1465	276	6186	6462	43109	75.7241

 
