   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22542	6996	657	6952	341	1090	242	627	869	16905	74.9933
Moheshkhali	56598	23736	1653	10005	2108	3246	2348	1702	4050	44798	79.1512
Coxs Bazar Sadar	80766	27965	6724	13999	2517	3702	2190	3036	5226	60133	74.4534
Ramu	44478	12199	2004	11396	2304	2495	2691	2238	4929	35327	79.4258
Chakaria	80222	30305	4066	20061	2507	3728	1582	3883	5465	66132	82.4362
Ukhiya	37502	15052	1782	8001	514	2137	754	936	1690	29176	77.7985
Teknaf	47703	14699	2602	14449	580	1221	1472	1130	2602	36153	75.7877
Pekua	31346	10521	706	8479	380	1484	574	930	1504	23074	73.6107

 
