   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19707	8631	1085	1711	197	221	217	2465	2682	14527	73.7149
Bahubal	34899	15361	2712	4036	976	900	1062	2461	3523	27508	78.8217
Madhabpur	61967	30685	3786	4829	1385	1296	2395	4146	6541	48522	78.3030
Lakhai	28643	12730	2069	3311	456	775	418	2438	2856	22197	77.4954
Habiganj Sadar	61042	24114	4643	8477	2265	1782	2420	5541	7961	49242	80.6690
Baniachhong	56486	23291	4065	7853	1120	862	1770	3959	5729	42920	75.9834
Chunarughat	60718	26785	3974	7331	1932	581	3088	3524	6612	47215	77.7611
Nabiganj	58774	23174	3089	7975	3034	2200	3056	3694	6750	46222	78.6436

 
