   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	16706	5902	1064	3110	1057	256	695	807	1502	12891	77.1639
Khagrachhari Sadar	17939	6572	661	3152	523	1401	665	852	1517	13826	77.0723
Mahalchhari	8821	3757	211	1245	231	242	444	279	723	6409	72.6562
Panchhari	10472	5586	270	947	145	218	262	259	521	7687	73.4053
Ramgarh	11979	5216	580	1685	423	352	322	342	664	8920	74.4636
Manikchhari	10393	2746	239	2191	343	408	252	1009	1261	7188	69.1619
Matiranga	23430	9234	1227	4284	790	1037	1416	1543	2959	19531	83.3589
Lakshmichhari	5426	2480	144	472	355	64	138	290	428	3943	72.6686

 
