   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	51854	19732	4209	8198	1333	659	508	4099	4607	38738	74.7059
Begumganj	104970	39629	7775	18176	3974	956	886	9029	9915	80425	76.6171
Companiganj	46925	16573	3452	6992	2010	638	915	2756	3671	33336	71.0410
Sudharam (Sadar)	86552	27995	8512	17046	1895	1976	945	6672	7617	65041	75.1467
Hatiya	63846	22853	2985	16458	971	194	2001	1440	3441	46902	73.4611
Chatkhil	44639	16357	2247	6066	1855	912	318	3585	3903	31340	70.2077
Subarna Char	41058	12864	4599	7344	494	1701	957	2525	3482	30484	74.2462
Sonaimuri	61423	24582	4521	8437	1963	466	338	5801	6139	46108	75.0663
Kabirhat	29891	11106	1961	4957	790	396	197	2791	2988	22198	74.2632

 
