   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57288	23996	4507	9771	2439	1819	1383	4119	5502	48034	83.8465
Bhariab Bazar	51334	21824	5560	7945	1830	1628	696	3190	3886	42673	83.1281
Austagram	26485	10920	2280	4269	1540	357	204	2159	2363	21729	82.0427
Kishoreganj Sadar	63865	32079	3858	8173	1629	2066	2312	3641	5953	53758	84.1744
Hossainpur	37327	17559	1787	4959	1663	1623	531	2810	3341	30932	82.8676
Nikli	26357	10713	2039	3441	2079	791	194	2647	2841	21904	83.1051
Bazitpur	43255	20655	3830	4458	1405	1369	1274	2826	4100	35817	82.8043
Pakundia	45894	20188	3641	6274	2085	1503	1784	2233	4017	37708	82.1632
Itna	32651	16259	2556	3220	1227	820	810	2330	3140	27222	83.3726
Kuliarchar	32242	14403	1881	4144	1250	1518	1113	2158	3271	26467	82.0886
Tarail	29880	14879	1929	2977	1220	1139	833	2038	2871	25015	83.7182
Karimganj	54053	25320	3168	7599	2537	2192	1333	3591	4924	45740	84.6207
Mithamoin	21984	10911	1603	2409	900	266	724	1462	2186	18275	83.1286

 
