   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	92690	30388	13444	11976	2366	3840	1982	9141	11123	73137	78.9050
Boalmari	55130	20463	4606	7368	2939	1462	1333	4394	5727	42565	77.2084
Bhanga	54431	19506	4355	4781	3433	1731	1199	6918	8117	41923	77.0204
Char Bhadrashion	13344	3969	1957	1411	553	855	170	1288	1458	10203	76.4613
Nagarkanda	35714	13750	4145	4109	1159	1255	863	2768	3631	28049	78.5378
Sadarpur	34425	11901	3991	4055	949	1310	233	3030	3263	25469	73.9840
Alphadanga	22292	7904	2130	3679	1260	565	588	1618	2206	17744	79.5981
Modhukhali	44684	18302	3594	6198	1069	1544	957	4410	5367	36074	80.7314
Saltha	34167	12816	3140	4885	1158	1257	734	2308	3042	26298	76.9690

 
