   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	15194	4054	913	1439	579	286	166	740	906	8177	53.8173
Gowainghat	40194	9637	2379	5216	1726	537	832	2182	3014	22509	56.0009
Jakiganj	29466	8337	3344	4027	1517	455	486	811	1297	18977	64.4030
Jaintapur	22468	6288	2496	3777	1046	228	381	618	999	14834	66.0228
Balaganj	42414	10502	3766	5886	2381	775	299	1937	2236	25546	60.2301
Golapganj	39693	11552	4430	3218	1119	856	398	2083	2481	23656	59.5974
Sylhet Sadar	68665	22397	6406	5720	1231	1367	471	2643	3114	40235	58.5961
Biani Bazar	29725	7753	3138	3398	2825	306	462	782	1244	18664	62.7889
Kanaighat	41029	11060	3353	5401	2856	583	1258	536	1794	25047	61.0471
Biswanath	25606	9201	2228	2662	976	450	140	1265	1405	16922	66.0861
Companiganj	21272	6013	1961	2619	676	653	57	504	561	12483	58.6828
South Shurma	42405	12446	2907	4364	1034	747	226	1828	2054	23552	55.5406

 
