   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	92200	31295	12712	11885	2360	3307	1957	9718	11675	73234	79.4295
Boalmari	54760	19875	4667	7550	3083	1041	1340	4556	5896	42112	76.9028
Bhanga	53765	19538	4239	4827	3604	1666	1204	6813	8017	41891	77.9150
Char Bhadrashion	13165	3938	1857	1486	608	793	166	1292	1458	10140	77.0224
Nagarkanda	35732	13492	3914	4239	1107	1135	834	2700	3534	27421	76.7407
Sadarpur	34101	11378	3781	3977	903	1128	227	3099	3326	24493	71.8249
Alphadanga	22677	7872	2080	3792	1189	350	640	1652	2292	17575	77.5014
Modhukhali	45382	18468	3366	5946	1026	1316	989	4590	5579	35701	78.6678
Saltha	33349	12216	3491	4956	1192	958	797	2395	3192	26005	77.9784

 
