   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15045	6080	1368	2304	168	748	342	779	1121	11789	78.3583
Kawkhali	10231	3887	515	1635	319	1030	104	745	849	8235	80.4907
Rangamati Sadar	17588	7033	1596	2720	832	819	301	995	1296	14296	81.2827
Baghaichhari	11220	5745	757	1127	365	22	27	484	511	8527	75.9982
Barkal	6155	2556	338	941	189	24	91	257	348	4396	71.4216
Naniarchar	8229	3617	466	932	324	386	210	534	744	6469	78.6122
Jurachhari	3664	1875	99	427	141	6	66	132	198	2746	74.9454
Kaptai	10975	3741	800	1916	264	528	21	779	800	8049	73.3394
Rajasthali	4420	1604	117	633	245	295	144	240	384	3278	74.1629
Belaichhari	4230	1993	131	506	138	128	30	228	258	3154	74.5626

 
