   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	78148	27965	5413	12518	1370	1701	1123	3155	4278	53245	68.1335
Uzirpur	44030	18211	1539	5724	945	687	543	3406	3949	31055	70.5315
Bakerganj	60534	21235	2645	8279	2700	382	1039	5940	6979	42220	69.7459
Babuganj	28863	10274	1118	4510	1018	484	530	1665	2195	19599	67.9035
Mehendiganj	54013	19024	3781	7265	1879	654	1976	2657	4633	37236	68.9390
Gournadi	34081	13802	1145	3775	904	445	277	3373	3650	23721	69.6018
Muladi	33705	11814	2333	5787	1848	299	298	1549	1847	23928	70.9924
Hizla	21815	7688	1561	4267	804	162	325	591	916	15398	70.5845
Agailjhara	27681	11233	1318	2208	1060	289	241	3835	4076	20184	72.9164
Banaripara	27880	11401	997	3190	1328	296	255	1874	2129	19341	69.3723

 
