   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86285	29733	8160	14411	2696	2427	2452	6104	8556	65983	76.4710
Chouddagram	85720	32047	4218	17075	3100	1502	842	7000	7842	65784	76.7429
Barura	85384	32405	4560	16200	2781	2377	1911	5428	7339	65662	76.9020
Laksham	54606	22166	2935	9636	598	758	482	4547	5029	41122	75.3067
Burichong	63798	24144	5731	8391	2690	3625	2012	4627	6639	51220	80.2846
Brahmanpara	39892	15154	2616	6450	1552	1654	625	4016	4641	32067	80.3845
Homna	39574	12252	3578	8436	2238	660	369	2701	3070	30234	76.3986
Muradnagar	110713	39112	8829	19794	4283	3692	914	8713	9627	85337	77.0795
Debidwar	90379	36377	6341	15422	3462	1753	1382	7265	8647	72002	79.6667
Daudkandi	71516	22966	5082	12831	3413	1783	1046	7172	8218	54293	75.9173
Chandina	74123	26949	4057	12889	2074	977	2357	4143	6500	53446	72.1045
Nangolkot	73084	21250	4808	12964	1216	1498	266	6740	7006	48742	66.6931
Meghna	21829	6844	1388	5436	611	370	120	2141	2261	16910	77.4658
Titash	37618	10478	3400	7820	1820	1075	446	4038	4484	29077	77.2954
Comilla Sadar South	80465	32749	3679	11201	1518	1403	1389	4943	6332	56882	70.6916
Monohargonj	47683	18264	3703	7378	988	833	428	4361	4789	35955	75.4042

 
