   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16766	5660	766	1207	634	9	38	1483	1521	9797	58.4337
Bahubal	28718	9871	1927	2330	1077	562	275	1210	1485	17252	60.0738
Madhabpur	54094	23549	3274	3884	2493	429	973	2641	3614	37243	68.8487
Lakhai	23417	7576	2054	2703	477	27	30	1163	1193	14030	59.9137
Habiganj Sadar	48722	20056	2761	2444	1322	316	482	2136	2618	29517	60.5825
Baniachhong	46360	15894	4505	4142	1136	71	408	1660	2068	27816	60.0000
Chunarughat	50308	20438	2025	4205	2050	208	472	2430	2902	31828	63.2663
Nabiganj	46085	12227	804	5809	3467	1027	712	1696	2408	25742	55.8577

 
