   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17542	7329	976	1669	506	146	112	2057	2169	12795	72.9392
Bahubal	30816	12676	2470	3145	1453	492	434	1919	2353	22589	73.3028
Madhabpur	55728	26555	3583	4508	2553	870	2090	3450	5540	43609	78.2533
Lakhai	25443	9868	2561	3442	530	62	93	1805	1898	18361	72.1652
Habiganj Sadar	53273	24195	4219	5920	1917	640	1531	3714	5245	42136	79.0945
Baniachhong	48819	19087	4574	5724	1686	98	1191	2660	3851	35020	71.7344
Chunarughat	54271	24008	3217	6493	2414	576	2305	3180	5485	42193	77.7450
Nabiganj	50040	18807	1924	7704	3736	1261	2279	2645	4924	38356	76.6507

 
