   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17584	6039	1511	1841	575	484	470	1537	2007	12457	70.8428
Gowainghat	51232	13225	3295	10363	2939	1721	1545	5848	7393	38936	75.9994
Jakiganj	34617	9600	3378	4792	1986	2073	1826	2288	4114	25943	74.9429
Jaintapur	28591	9155	2041	6481	1079	986	813	1754	2567	22309	78.0281
Balaganj	49415	13802	4663	7604	1569	2357	1081	5935	7016	37011	74.8983
Golapganj	46583	15460	6686	3622	1591	2080	1172	5176	6348	35787	76.8242
Sylhet Sadar	92707	33023	8269	11680	1841	5637	1970	7943	9913	70363	75.8983
Biani Bazar	34823	10754	4110	3235	2079	755	1222	3103	4325	25258	72.5325
Kanaighat	46506	13476	4006	8790	1824	1535	2556	1928	4484	34115	73.3561
Biswanath	29829	9981	3490	2615	484	1099	666	3888	4554	22223	74.5013
Companiganj	27168	8590	1675	4671	958	1410	192	2733	2925	20229	74.4589
South Shurma	52550	17499	5883	7312	1411	2515	1287	4605	5892	40512	77.0923

 
