   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	84998	29282	8203	14658	2351	2032	2358	6020	8378	64904	76.3594
Chouddagram	84638	31262	3756	16795	2852	1437	794	7001	7795	63897	75.4945
Barura	83357	32390	4532	15883	2521	2265	1790	5414	7204	64795	77.7319
Laksham	53846	22350	2784	9676	580	613	439	4490	4929	40932	76.0168
Burichong	61660	24188	5334	8447	2251	3010	1819	4530	6349	49579	80.4071
Brahmanpara	39070	14044	2282	6308	1489	1532	607	3943	4550	30205	77.3100
Homna	38714	11731	3420	8078	2193	623	370	2724	3094	29139	75.2673
Muradnagar	108832	38807	8998	19424	3928	2511	865	8452	9317	82985	76.2506
Debidwar	90104	35572	6473	15186	3154	1488	1177	6929	8106	69979	77.6647
Daudkandi	69411	22483	4950	12778	3229	1770	847	6833	7680	52890	76.1983
Chandina	73646	27670	4164	13637	2133	929	2345	4261	6606	55139	74.8703
Nangolkot	73432	23042	5876	14491	1761	1660	287	7690	7977	54807	74.6364
Meghna	21270	6835	1317	5267	587	295	109	1993	2102	16403	77.1180
Titash	35982	9959	3230	7484	1620	978	418	3732	4150	27421	76.2075
Comilla Sadar South	79518	33290	4084	12933	1856	1513	1389	5950	7339	61015	76.7311
Monohargonj	46759	17974	3757	7421	834	549	368	4167	4535	35070	75.0016

 
