   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	45215	15483	1505	9782	1511	308	355	3243	3598	32187	71.1866
Matlab (South)	41144	13338	2179	10061	678	401	394	2549	2943	29600	71.9424
Hajiganj	58341	22354	1978	12276	1633	607	449	3552	4001	42849	73.4458
Chandpur Sadar	67746	26084	2389	13783	1871	1529	896	4417	5313	50969	75.2354
Kachua	74536	26326	3805	14815	1553	1340	1063	4675	5738	53577	71.8807
Faridganj	78767	31245	4105	13366	1657	1224	511	5575	6086	57683	73.2324
Hemchar	18135	7110	541	3250	566	367	143	1563	1706	13540	74.6623
Motlab (North)	56215	20495	2596	9105	1273	747	257	6506	6763	40979	72.8969

 
