   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34353	13677	1399	4100	523	1235	1905	4260	6165	27099	78.8839
Kaharole	34151	13553	553	4087	318	1455	1754	5008	6762	26728	78.2642
Fulbari	36177	15983	2025	2101	346	1350	3097	3263	6360	28165	77.8533
Khanshama	41234	16030	584	5876	447	2406	2184	4905	7089	32432	78.6535
Dinajpur Sadar	99625	38099	7464	14820	1113	3277	7559	8046	15605	80378	80.6806
Hakimpur	20137	8144	1632	2172	437	786	1916	1052	2968	16139	80.1460
Birganj	67726	28193	1758	7868	509	3801	3228	8337	11565	53694	79.2812
Ghoraghat	25103	10299	1350	2550	803	1198	1738	1803	3541	19741	78.6400
Birol	55050	22762	1699	5345	1072	2714	2892	7290	10182	43774	79.5168
Chirir Bandar	64149	27823	1771	7031	551	2132	3863	7658	11521	50829	79.2358
Parbatipur	82968	29902	4378	12687	1389	2329	7703	8461	16164	66849	80.5720
Nawabganj	49917	20600	1675	6692	1133	2011	4485	3662	8147	40258	80.6499
Birampur	35376	14714	1843	2541	847	1362	4393	2502	6895	28202	79.7207

 
