   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34225	13909	1376	4246	424	979	1990	4276	6266	27200	79.4741
Kaharole	35204	13444	523	4376	562	887	2057	5696	7753	27545	78.2439
Fulbari	36570	15118	1950	2124	501	1379	3634	4179	7813	28885	78.9855
Khanshama	40262	15969	584	5977	414	1780	2107	4776	6883	31607	78.5033
Dinajpur Sadar	98990	39143	7144	13702	1148	2589	7561	8314	15875	79601	80.4132
Hakimpur	20214	7721	1727	2351	455	791	2196	1130	3326	16371	80.9884
Birganj	68845	28108	1614	7795	492	3631	3767	9137	12904	54544	79.2272
Ghoraghat	26055	11230	1314	2544	782	1013	1888	1987	3875	20758	79.6699
Birol	55855	23536	1703	5543	1164	2089	3029	7883	10912	44947	80.4709
Chirir Bandar	64412	28348	1814	7029	556	1438	4308	8517	12825	52010	80.7458
Parbatipur	82678	32248	4674	10011	1448	2329	8367	9256	17623	68333	82.6496
Nawabganj	49312	20886	1517	6435	1047	1485	4264	3375	7639	39009	79.1065
Birampur	36620	15028	1671	2741	1192	1230	4860	2810	7670	29532	80.6445

 
