   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	101132	35576	10521	19903	2675	2957	1698	5367	7065	78697	77.8161
Chouddagram	81636	29747	3264	16140	2029	1589	439	6188	6627	59396	72.7571
Barura	78061	32142	3893	14464	1991	1324	1097	4737	5834	59648	76.4120
Laksham	52132	21501	2481	9046	563	764	294	3805	4099	38454	73.7628
Burichong	55541	22200	4138	7776	1842	1257	902	4074	4976	42189	75.9601
Brahmanpara	37541	12620	2156	5703	1422	1187	455	3348	3803	26891	71.6310
Homna	36392	11424	2931	7620	2346	605	250	2403	2653	27579	75.7831
Muradnagar	103190	37710	8426	16642	4230	1075	757	7882	8639	76722	74.3502
Debidwar	86748	34328	6062	13404	2641	1238	803	5998	6801	64474	74.3233
Daudkandi	65595	21459	4733	12662	3053	1563	475	5802	6277	49747	75.8396
Chandina	70895	26755	3555	12986	2093	693	1811	3835	5646	51728	72.9642
Nangolkot	71082	20067	5796	13839	1638	1293	245	6634	6879	49512	69.6548
Meghna	19705	5844	1032	4552	635	190	88	1744	1832	14085	71.4793
Titash	34571	9265	3009	6960	1293	713	291	3009	3300	24540	70.9844
Comilla Sadar South	74184	30382	3400	11711	1531	938	866	5265	6131	54093	72.9173
Monohargonj	46330	17698	3342	7049	739	435	302	3440	3742	33005	71.2389

 
