   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	54245	20532	4232	8442	1462	1656	568	4461	5029	41353	76.2338
Begumganj	110567	38700	8033	18308	4926	3540	919	9664	10583	84090	76.0534
Companiganj	49818	17225	3569	7245	2087	1289	943	2808	3751	35166	70.5889
Sudharam (Sadar)	90102	28617	8920	17898	2444	3218	1030	6909	7939	69036	76.6198
Hatiya	74722	27481	3721	17243	1307	2981	2175	1580	3755	56488	75.5975
Chatkhil	45003	17325	2824	6023	1859	1628	315	3728	4043	33702	74.8883
Subarna Char	52338	16821	4911	9841	892	3199	1173	2821	3994	39658	75.7729
Sonaimuri	64904	24986	4791	9443	2036	1597	349	6394	6743	49596	76.4144
Kabirhat	36500	12480	2167	6866	973	2045	190	3166	3356	27887	76.4027

 
