   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34235	13710	1391	4109	497	1206	1895	4212	6107	27020	78.9251
Kaharole	34104	13575	537	4111	321	1334	1748	4965	6713	26591	77.9703
Fulbari	36071	15974	1961	2112	307	1245	3092	3215	6307	27906	77.3641
Khanshama	41060	16021	521	5782	423	2338	2177	4864	7041	32126	78.2416
Dinajpur Sadar	99429	38052	7419	14634	1104	3231	7510	7971	15481	79921	80.3800
Hakimpur	20036	8087	1584	2181	438	763	1851	1038	2889	15942	79.5668
Birganj	67466	28247	1706	7661	489	3732	3216	8256	11472	53307	79.0131
Ghoraghat	25114	10340	1316	2532	769	1146	1734	1791	3525	19628	78.1556
Birol	54846	22816	1688	5303	1045	2682	2904	7269	10173	43707	79.6904
Chirir Bandar	64117	27681	1701	6965	541	1987	3885	7653	11538	50413	78.6266
Parbatipur	82577	29726	4288	12566	1337	2227	7666	8396	16062	66206	80.1749
Nawabganj	49817	20603	1628	6683	1119	1889	4451	3619	8070	39992	80.2778
Birampur	35273	14652	1774	2478	824	1324	4402	2476	6878	27930	79.1824

 
