   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52218	22824	3910	9082	1969	1187	2019	3621	5640	44612	85.4341
Fakirhat	29604	12300	2182	4720	1937	326	521	2839	3360	24825	83.8569
Sarankhola	19924	7121	972	4417	778	105	1076	630	1706	15099	75.7830
Morralganj	64326	28104	3027	8762	2668	418	3079	2972	6051	49030	76.2211
Kachua	19542	7874	1467	2792	1065	324	1044	1168	2212	15734	80.5138
Mollahat	24519	9915	1528	3337	1431	144	634	1467	2101	18456	75.2722
Rampal	32353	16215	2399	3060	1070	361	1442	1859	3301	26406	81.6184
Chitalmari	24958	8242	1617	4469	981	234	593	1295	1888	17431	69.8413
Mongla	25250	11875	2208	3061	308	218	1445	1260	2705	20375	80.6931

 
