   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32699	13694	1077	3202	186	713	1345	4138	5483	24355	74.4824
Kaharole	32331	13307	502	3515	401	465	1278	4893	6171	24361	75.3487
Fulbari	34901	15271	1292	1641	455	980	2299	4201	6500	26139	74.8947
Khanshama	35295	16429	404	3811	318	975	1310	4301	5611	27548	78.0507
Dinajpur Sadar	91535	38453	5986	10158	915	1775	5276	7470	12746	70033	76.5095
Hakimpur	18463	8471	1050	1476	250	411	1340	1022	2362	14020	75.9357
Birganj	61071	28411	1313	7842	506	1166	2573	7273	9846	49084	80.3720
Ghoraghat	24153	12058	1175	1285	675	216	1232	1566	2798	18207	75.3819
Birol	53394	25820	1245	3677	522	991	2082	6072	8154	40409	75.6808
Chirir Bandar	59746	28740	845	4456	397	1041	2766	8055	10821	46300	77.4947
Parbatipur	75812	31880	3540	9977	656	1290	4039	8693	12732	60075	79.2421
Nawabganj	46565	22431	1018	4123	771	413	2534	2452	4986	33742	72.4621
Birampur	34562	15310	1146	1986	1162	663	3155	2628	5783	26050	75.3718

 
