   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52193	19891	4277	8308	1369	699	513	4167	4680	39224	75.1518
Begumganj	105991	39881	8008	18798	4091	1014	894	9124	10018	81810	77.1858
Companiganj	47239	16445	3385	6843	1973	678	926	2773	3699	33023	69.9062
Sudharam (Sadar)	86886	28094	8637	17360	2039	2075	947	6800	7747	65952	75.9064
Hatiya	64385	23953	3192	17023	1037	177	2037	1476	3513	48895	75.9416
Chatkhil	44942	16505	2269	6088	1869	1176	320	3656	3976	31883	70.9425
Subarna Char	41410	13198	4807	7606	535	1826	974	2555	3529	31501	76.0710
Sonaimuri	61767	24843	4584	8718	1998	477	339	5941	6280	46900	75.9305
Kabirhat	30007	11443	2109	5192	831	427	197	2926	3123	23125	77.0654

 
