   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92823	32206	17129	11662	2836	5935	2888	4393	7281	77049	83.0064
Dumuria	64086	24513	4308	10384	1384	3404	2654	5788	8442	52435	81.8197
Khulna Sadar	75610	26497	11362	9501	2197	3520	3866	3440	7306	60383	79.8611
Dacope	30869	14831	1191	3521	217	1818	621	2775	3396	24974	80.9032
Terokhada	25946	10101	2281	2710	1017	1507	949	1566	2515	20131	77.5881
Fultala	27442	8714	3221	4609	677	1121	1404	2101	3505	21847	79.6115
Batiaghata	38265	16258	2766	5113	1516	1514	1631	1708	3339	30506	79.7230
Paikgachha	57524	23916	1681	8143	1098	3072	1840	6199	8039	45949	79.8780
Rupsha	37695	14221	2646	4068	1380	2094	1901	3213	5114	29523	78.3207
Koyra	40500	20456	1483	3538	649	1572	1401	2741	4142	31840	78.6173

 
