   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56782	21379	4709	11756	1752	1558	1122	2506	3628	44782	78.8665
Rayganj	68040	30181	3626	13180	2273	1047	1783	2292	4075	54382	79.9265
Tarash	44863	21593	2108	6583	985	710	1645	1472	3117	35096	78.2293
Sirajganj Sadar	111426	41067	15135	22191	2606	1226	1689	2263	3952	86177	77.3401
Kamarkhand	28732	11834	2123	5174	844	1012	560	1047	1607	22594	78.6371
Chouhali	19116	6863	1697	4146	1044	800	312	757	1069	15619	81.7064
Ullahpara	119008	49733	8641	22249	2534	2263	2788	4107	6895	92315	77.5704
Belkuchi	68707	31278	8481	9949	1306	796	813	1476	2289	54099	78.7387
Shazadpur	111490	38339	8596	29310	4479	2039	1436	4001	5437	88200	79.1102

 
