   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	66941	21005	5433	12595	2059	1809	2657	6571	9228	52129	77.8731
Jessore Sadar	145995	48825	11610	29570	5451	5019	5695	10976	16671	117146	80.2397
Sarsa	77962	26894	5348	17764	1479	1889	2284	4972	7256	60630	77.7687
Keshobpur	57303	20232	2876	13034	1292	1896	2869	4659	7528	46858	81.7723
Bagherpara	44800	18016	3065	6440	1762	2444	1407	3889	5296	37023	82.6406
Monirampur	93675	29453	4256	27153	2265	2489	6430	7323	13753	79369	84.7280
Abhaynagar	55441	16909	3750	11351	1364	1311	2172	5617	7789	42474	76.6112
Chowgachha	54361	17918	3987	10037	1587	1852	1975	5798	7773	43154	79.3841

 
