   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52207	22954	3742	8794	2116	1428	1951	3562	5513	44547	85.3276
Fakirhat	29473	12460	2025	4546	1811	359	472	2726	3198	24399	82.7842
Sarankhola	20168	7187	977	4466	921	137	1052	637	1689	15377	76.2445
Morralganj	63196	28111	2760	8283	2996	465	3050	3009	6059	48674	77.0207
Kachua	19551	7875	1472	2493	1131	435	1027	1180	2207	15613	79.8578
Mollahat	24501	10445	1592	3078	1593	169	585	1394	1979	18856	76.9601
Rampal	32492	15817	2202	2920	1167	411	1444	1823	3267	25784	79.3549
Chitalmari	24444	8041	1646	4275	1379	332	619	1275	1894	17567	71.8663
Mongla	28704	13553	2300	4026	597	520	1577	1419	2996	23992	83.5842

 
