   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	15348	4356	954	1552	607	329	198	826	1024	8822	57.4798
Gowainghat	40619	9846	2350	5520	1788	505	879	2349	3228	23237	57.2072
Jakiganj	29538	8438	3214	4116	1555	485	503	852	1355	19163	64.8758
Jaintapur	22572	6431	1919	3905	1080	221	389	664	1053	14609	64.7218
Balaganj	40821	10569	3425	6451	1616	930	218	1857	2075	25066	61.4047
Golapganj	39736	11775	4487	3366	1126	910	414	2171	2585	24249	61.0253
Sylhet Sadar	69417	22780	6315	6112	1275	1445	486	2761	3247	41174	59.3140
Biani Bazar	30155	7865	3059	3510	2798	313	482	837	1319	18864	62.5568
Kanaighat	41076	11407	2912	5674	2815	594	1279	553	1832	25234	61.4325
Biswanath	25572	9290	2043	2693	1015	457	146	1383	1529	17027	66.5845
Companiganj	21389	6142	1750	2924	748	669	62	641	703	12936	60.4797
South Shurma	42159	12517	2876	4611	1074	772	234	1968	2202	24052	57.0507

 
