   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	103938	36385	10195	20060	2820	2690	1267	5170	6437	78587	75.6095
Chouddagram	80293	27095	2758	14627	1660	993	337	5636	5973	53106	66.1403
Barura	76330	31186	2765	12774	1572	757	829	4409	5238	54292	71.1280
Laksham	58626	23050	2600	9929	557	343	272	3555	3827	40306	68.7511
Burichong	63874	24673	3859	8512	2420	1505	629	4505	5134	46103	72.1780
Brahmanpara	36890	11808	1772	5087	1297	915	389	3007	3396	24275	65.8037
Homna	35934	10371	2355	7040	2218	488	196	2228	2424	24896	69.2826
Muradnagar	101401	35180	7409	14493	3839	386	695	7294	7989	69296	68.3386
Debidwar	84959	32355	4901	11718	2445	846	667	5372	6039	58304	68.6260
Daudkandi	64281	20288	4073	11598	2689	1105	402	5132	5534	45287	70.4516
Chandina	69655	25385	3281	11730	1941	470	1519	3545	5064	47871	68.7259
Nangolkot	68677	18905	4867	13078	1544	1015	229	6273	6502	45911	66.8506
Meghna	19542	5310	858	4071	573	145	76	1576	1652	12609	64.5226
Titash	34269	8055	2718	6667	1218	491	237	2678	2915	22064	64.3847
Comilla Sadar South	72184	28589	2920	10604	1389	497	730	4922	5652	49651	68.7839
Monohargonj	42948	16037	2697	5729	729	276	250	3055	3305	28773	66.9950

 
