   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47471	16748	1921	10613	1411	984	414	3870	4284	35961	75.7536
Matlab (South)	43276	15370	2890	9460	826	1292	501	2928	3429	33267	76.8717
Hajiganj	62310	24825	2205	12903	1856	1443	634	4541	5175	48407	77.6874
Chandpur Sadar	73249	27838	3205	14180	2709	3107	1205	4835	6040	57079	77.9246
Kachua	79799	28769	4498	15896	2237	1790	1498	5740	7238	60428	75.7253
Faridganj	82699	32357	5157	14220	2354	2781	688	6829	7517	64386	77.8558
Hemchar	18910	7966	657	3271	484	542	243	1461	1704	14624	77.3347
Motlab (North)	57433	21642	3402	8218	1195	2054	299	5620	5919	42430	73.8774

 
