   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	87207	29809	8182	14230	3112	2919	2672	6292	8964	67216	77.0764
Chouddagram	86545	32980	4577	17632	3438	1930	885	7246	8131	68688	79.3668
Barura	86263	32030	4369	16271	2959	2558	2025	5582	7607	65794	76.2714
Laksham	54830	22380	3038	9395	736	922	513	4631	5144	41615	75.8982
Burichong	65344	24100	5562	8367	2672	3744	2084	4586	6670	51115	78.2245
Brahmanpara	40366	15472	2591	6293	1603	1726	636	4195	4831	32516	80.5529
Homna	39972	12533	3467	8335	2099	665	370	2683	3053	30152	75.4328
Muradnagar	112211	38843	8499	19624	4323	4123	944	8962	9906	85318	76.0335
Debidwar	90274	36597	6079	15001	3357	1854	1394	7257	8651	71539	79.2465
Daudkandi	72060	23309	5274	13001	3515	1874	1158	7486	8644	55617	77.1815
Chandina	75296	28182	4201	13328	2274	1203	2501	4357	6858	56046	74.4342
Nangolkot	74183	22621	5026	13444	1470	2067	268	7079	7347	51975	70.0632
Meghna	22124	6962	1453	5515	601	408	127	2260	2387	17326	78.3131
Titash	37938	10625	3489	7959	1893	1129	461	4224	4685	29780	78.4965
Comilla Sadar South	81508	33935	3988	11516	1642	1608	1484	5221	6705	59394	72.8689
Monohargonj	48480	18656	3766	7651	1054	1156	438	4493	4931	37214	76.7616

 
