   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	93655	32038	12088	12867	2496	2836	2048	10408	12456	74781	79.8473
Boalmari	55063	19904	4829	7990	3208	961	1369	4722	6091	42983	78.0615
Bhanga	53147	19886	4139	5094	3762	1612	1224	7022	8246	42739	80.4166
Char Bhadrashion	13385	4063	1965	1634	721	804	166	1312	1478	10665	79.6787
Nagarkanda	36015	14243	3909	4770	1286	1043	868	3001	3869	29120	80.8552
Sadarpur	34266	11365	3636	4315	1006	1054	228	3439	3667	25043	73.0841
Alphadanga	22153	8207	1914	3829	991	356	636	1691	2327	17624	79.5558
Modhukhali	44027	17754	3212	5830	1061	1224	943	4573	5516	34597	78.5813
Saltha	33380	12575	3510	4964	1241	705	775	2358	3133	26128	78.2744

 
