   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14996	5201	1523	1927	357	1729	776	790	1566	12303	82.0419
Kawkhali	11646	4463	872	2059	449	949	238	683	921	9713	83.4020
Rangamati Sadar	19647	7294	1593	2797	1707	1732	586	848	1434	16557	84.2724
Baghaichhari	11617	5679	813	1357	588	507	49	566	615	9559	82.2846
Barkal	7193	3090	396	1237	366	298	266	265	531	5918	82.2744
Naniarchar	8863	3746	503	1126	323	692	409	539	948	7338	82.7936
Jurachhari	4285	2014	239	540	200	160	202	135	337	3490	81.4469
Kaptai	10686	3848	973	1946	262	621	106	722	828	8478	79.3375
Rajasthali	4653	1891	131	644	174	524	171	158	329	3693	79.3681
Belaichhari	4747	2164	141	698	154	289	24	246	270	3716	78.2810

 
