   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94020	32147	12273	12983	2561	3031	2139	10424	12563	75558	80.3638
Boalmari	55217	19780	4747	8194	3208	1009	1380	4781	6161	43099	78.0539
Bhanga	53386	19877	4145	5093	3802	1730	1230	7114	8344	42991	80.5286
Char Bhadrashion	13396	4135	1944	1634	719	806	173	1333	1506	10744	80.2030
Nagarkanda	36204	14255	3959	4780	1294	1094	907	3022	3929	29311	80.9607
Sadarpur	34326	11374	3656	4378	1030	1119	231	3479	3710	25267	73.6089
Alphadanga	22790	8119	2009	3936	1215	368	769	1745	2514	18161	79.6885
Modhukhali	44077	17804	3260	5829	1056	1262	942	4605	5547	34758	78.8575
Saltha	33461	12492	3511	5029	1277	782	790	2357	3147	26238	78.4137

 
